count,sensor,date,time,day,month,high_tmp,low_tmp,high_prcp
1142,Flinders Street Station Underpass,2014-09-16,15,Tues,Sep,not,not,none
2034,Melbourne Central,2014-09-16,15,Tues,Sep,not,not,none
1721,Flinders Street Station Underpass,2014-09-16,16,Tues,Sep,not,not,none
2094,Melbourne Central,2014-09-16,16,Tues,Sep,not,not,none
2127,Flinders Street Station Underpass,2014-09-16,17,Tues,Sep,not,not,none
2519,Melbourne Central,2014-09-16,17,Tues,Sep,not,not,none
1172,Flinders Street Station Underpass,2014-09-16,18,Tues,Sep,not,not,none
2093,Melbourne Central,2014-09-16,18,Tues,Sep,not,not,none
662,Flinders Street Station Underpass,2014-09-16,19,Tues,Sep,not,not,none
1773,Melbourne Central,2014-09-16,19,Tues,Sep,not,not,none
598,Flinders Street Station Underpass,2014-09-16,20,Tues,Sep,not,not,none
1483,Melbourne Central,2014-09-16,20,Tues,Sep,not,not,none
440,Flinders Street Station Underpass,2014-09-16,21,Tues,Sep,not,not,none
948,Melbourne Central,2014-09-16,21,Tues,Sep,not,not,none
391,Flinders Street Station Underpass,2014-09-16,22,Tues,Sep,not,not,none
758,Melbourne Central,2014-09-16,22,Tues,Sep,not,not,none
175,Flinders Street Station Underpass,2014-09-16,23,Tues,Sep,not,not,none
364,Melbourne Central,2014-09-16,23,Tues,Sep,not,not,none
69,Flinders Street Station Underpass,2014-09-17,0,Wed,Sep,not,not,none
111,Melbourne Central,2014-09-17,0,Wed,Sep,not,not,none
42,Flinders Street Station Underpass,2014-09-17,1,Wed,Sep,not,not,none
50,Melbourne Central,2014-09-17,1,Wed,Sep,not,not,none
10,Flinders Street Station Underpass,2014-09-17,2,Wed,Sep,not,not,none
40,Melbourne Central,2014-09-17,2,Wed,Sep,not,not,none
14,Flinders Street Station Underpass,2014-09-17,3,Wed,Sep,not,not,none
13,Melbourne Central,2014-09-17,3,Wed,Sep,not,not,none
42,Flinders Street Station Underpass,2014-09-17,4,Wed,Sep,not,not,none
40,Melbourne Central,2014-09-17,4,Wed,Sep,not,not,none
204,Flinders Street Station Underpass,2014-09-17,5,Wed,Sep,not,not,none
76,Melbourne Central,2014-09-17,5,Wed,Sep,not,not,none
630,Flinders Street Station Underpass,2014-09-17,6,Wed,Sep,not,not,none
275,Melbourne Central,2014-09-17,6,Wed,Sep,not,not,none
1587,Flinders Street Station Underpass,2014-09-17,7,Wed,Sep,not,not,none
654,Melbourne Central,2014-09-17,7,Wed,Sep,not,not,none
1815,Flinders Street Station Underpass,2014-09-17,8,Wed,Sep,not,not,none
1041,Melbourne Central,2014-09-17,8,Wed,Sep,not,not,none
955,Flinders Street Station Underpass,2014-09-17,9,Wed,Sep,not,not,none
1052,Melbourne Central,2014-09-17,9,Wed,Sep,not,not,none
784,Flinders Street Station Underpass,2014-09-17,10,Wed,Sep,not,not,none
1309,Melbourne Central,2014-09-17,10,Wed,Sep,not,not,none
1281,Flinders Street Station Underpass,2014-09-17,11,Wed,Sep,not,not,none
2056,Melbourne Central,2014-09-17,11,Wed,Sep,not,not,none
1929,Flinders Street Station Underpass,2014-09-17,12,Wed,Sep,not,not,none
2595,Melbourne Central,2014-09-17,12,Wed,Sep,not,not,none
1615,Flinders Street Station Underpass,2014-09-17,13,Wed,Sep,not,not,none
2608,Melbourne Central,2014-09-17,13,Wed,Sep,not,not,none
1179,Flinders Street Station Underpass,2014-09-17,14,Wed,Sep,not,not,none
2168,Melbourne Central,2014-09-17,14,Wed,Sep,not,not,none
1131,Flinders Street Station Underpass,2014-09-17,15,Wed,Sep,not,not,none
1912,Melbourne Central,2014-09-17,15,Wed,Sep,not,not,none
1779,Flinders Street Station Underpass,2014-09-17,16,Wed,Sep,not,not,none
2219,Melbourne Central,2014-09-17,16,Wed,Sep,not,not,none
2175,Flinders Street Station Underpass,2014-09-17,17,Wed,Sep,not,not,none
2313,Melbourne Central,2014-09-17,17,Wed,Sep,not,not,none
1114,Flinders Street Station Underpass,2014-09-17,18,Wed,Sep,not,not,none
2064,Melbourne Central,2014-09-17,18,Wed,Sep,not,not,none
693,Flinders Street Station Underpass,2014-09-17,19,Wed,Sep,not,not,none
1816,Melbourne Central,2014-09-17,19,Wed,Sep,not,not,none
567,Flinders Street Station Underpass,2014-09-17,20,Wed,Sep,not,not,none
1641,Melbourne Central,2014-09-17,20,Wed,Sep,not,not,none
450,Flinders Street Station Underpass,2014-09-17,21,Wed,Sep,not,not,none
1015,Melbourne Central,2014-09-17,21,Wed,Sep,not,not,none
349,Flinders Street Station Underpass,2014-09-17,22,Wed,Sep,not,not,none
743,Melbourne Central,2014-09-17,22,Wed,Sep,not,not,none
183,Flinders Street Station Underpass,2014-09-17,23,Wed,Sep,not,not,none
306,Melbourne Central,2014-09-17,23,Wed,Sep,not,not,none
71,Flinders Street Station Underpass,2014-09-18,0,Thurs,Sep,not,not,none
143,Melbourne Central,2014-09-18,0,Thurs,Sep,not,not,none
23,Flinders Street Station Underpass,2014-09-18,1,Thurs,Sep,not,not,none
63,Melbourne Central,2014-09-18,1,Thurs,Sep,not,not,none
14,Flinders Street Station Underpass,2014-09-18,2,Thurs,Sep,not,not,none
40,Melbourne Central,2014-09-18,2,Thurs,Sep,not,not,none
14,Flinders Street Station Underpass,2014-09-18,3,Thurs,Sep,not,not,none
20,Melbourne Central,2014-09-18,3,Thurs,Sep,not,not,none
34,Flinders Street Station Underpass,2014-09-18,4,Thurs,Sep,not,not,none
25,Melbourne Central,2014-09-18,4,Thurs,Sep,not,not,none
182,Flinders Street Station Underpass,2014-09-18,5,Thurs,Sep,not,not,none
79,Melbourne Central,2014-09-18,5,Thurs,Sep,not,not,none
615,Flinders Street Station Underpass,2014-09-18,6,Thurs,Sep,not,not,none
210,Melbourne Central,2014-09-18,6,Thurs,Sep,not,not,none
1642,Flinders Street Station Underpass,2014-09-18,7,Thurs,Sep,not,not,none
562,Melbourne Central,2014-09-18,7,Thurs,Sep,not,not,none
2243,Flinders Street Station Underpass,2014-09-18,8,Thurs,Sep,not,not,none
1007,Melbourne Central,2014-09-18,8,Thurs,Sep,not,not,none
951,Flinders Street Station Underpass,2014-09-18,9,Thurs,Sep,not,not,none
1015,Melbourne Central,2014-09-18,9,Thurs,Sep,not,not,none
883,Flinders Street Station Underpass,2014-09-18,10,Thurs,Sep,not,not,none
1197,Melbourne Central,2014-09-18,10,Thurs,Sep,not,not,none
1088,Flinders Street Station Underpass,2014-09-18,11,Thurs,Sep,not,not,none
1702,Melbourne Central,2014-09-18,11,Thurs,Sep,not,not,none
1695,Flinders Street Station Underpass,2014-09-18,12,Thurs,Sep,not,not,none
2395,Melbourne Central,2014-09-18,12,Thurs,Sep,not,not,none
1250,Flinders Street Station Underpass,2014-09-18,13,Thurs,Sep,not,not,none
2219,Melbourne Central,2014-09-18,13,Thurs,Sep,not,not,none
1184,Flinders Street Station Underpass,2014-09-18,14,Thurs,Sep,not,not,none
2185,Melbourne Central,2014-09-18,14,Thurs,Sep,not,not,none
1294,Flinders Street Station Underpass,2014-09-18,15,Thurs,Sep,not,not,none
2198,Melbourne Central,2014-09-18,15,Thurs,Sep,not,not,none
1832,Flinders Street Station Underpass,2014-09-18,16,Thurs,Sep,not,not,none
2437,Melbourne Central,2014-09-18,16,Thurs,Sep,not,not,none
2288,Flinders Street Station Underpass,2014-09-18,17,Thurs,Sep,not,not,none
2714,Melbourne Central,2014-09-18,17,Thurs,Sep,not,not,none
1194,Flinders Street Station Underpass,2014-09-18,18,Thurs,Sep,not,not,none
2389,Melbourne Central,2014-09-18,18,Thurs,Sep,not,not,none
727,Flinders Street Station Underpass,2014-09-18,19,Thurs,Sep,not,not,none
1932,Melbourne Central,2014-09-18,19,Thurs,Sep,not,not,none
643,Flinders Street Station Underpass,2014-09-18,20,Thurs,Sep,not,not,none
1873,Melbourne Central,2014-09-18,20,Thurs,Sep,not,not,none
539,Flinders Street Station Underpass,2014-09-18,21,Thurs,Sep,not,not,none
1443,Melbourne Central,2014-09-18,21,Thurs,Sep,not,not,none
435,Flinders Street Station Underpass,2014-09-18,22,Thurs,Sep,not,not,none
931,Melbourne Central,2014-09-18,22,Thurs,Sep,not,not,none
234,Flinders Street Station Underpass,2014-09-18,23,Thurs,Sep,not,not,none
609,Melbourne Central,2014-09-18,23,Thurs,Sep,not,not,none
101,Flinders Street Station Underpass,2014-09-19,0,Fri,Sep,not,not,none
231,Melbourne Central,2014-09-19,0,Fri,Sep,not,not,none
65,Flinders Street Station Underpass,2014-09-19,1,Fri,Sep,not,not,none
138,Melbourne Central,2014-09-19,1,Fri,Sep,not,not,none
32,Flinders Street Station Underpass,2014-09-19,2,Fri,Sep,not,not,none
107,Melbourne Central,2014-09-19,2,Fri,Sep,not,not,none
28,Flinders Street Station Underpass,2014-09-19,3,Fri,Sep,not,not,none
77,Melbourne Central,2014-09-19,3,Fri,Sep,not,not,none
47,Flinders Street Station Underpass,2014-09-19,4,Fri,Sep,not,not,none
59,Melbourne Central,2014-09-19,4,Fri,Sep,not,not,none
178,Flinders Street Station Underpass,2014-09-19,5,Fri,Sep,not,not,none
104,Melbourne Central,2014-09-19,5,Fri,Sep,not,not,none
613,Flinders Street Station Underpass,2014-09-19,6,Fri,Sep,not,not,none
259,Melbourne Central,2014-09-19,6,Fri,Sep,not,not,none
1483,Flinders Street Station Underpass,2014-09-19,7,Fri,Sep,not,not,none
565,Melbourne Central,2014-09-19,7,Fri,Sep,not,not,none
2153,Flinders Street Station Underpass,2014-09-19,8,Fri,Sep,not,not,none
1046,Melbourne Central,2014-09-19,8,Fri,Sep,not,not,none
1027,Flinders Street Station Underpass,2014-09-19,9,Fri,Sep,not,not,none
1038,Melbourne Central,2014-09-19,9,Fri,Sep,not,not,none
874,Flinders Street Station Underpass,2014-09-19,10,Fri,Sep,not,not,none
1345,Melbourne Central,2014-09-19,10,Fri,Sep,not,not,none
1277,Flinders Street Station Underpass,2014-09-19,11,Fri,Sep,not,not,none
1891,Melbourne Central,2014-09-19,11,Fri,Sep,not,not,none
1954,Flinders Street Station Underpass,2014-09-19,12,Fri,Sep,not,not,none
2722,Melbourne Central,2014-09-19,12,Fri,Sep,not,not,none
1640,Flinders Street Station Underpass,2014-09-19,13,Fri,Sep,not,not,none
2510,Melbourne Central,2014-09-19,13,Fri,Sep,not,not,none
1327,Flinders Street Station Underpass,2014-09-19,14,Fri,Sep,not,not,none
2387,Melbourne Central,2014-09-19,14,Fri,Sep,not,not,none
1451,Flinders Street Station Underpass,2014-09-19,15,Fri,Sep,not,not,none
2565,Melbourne Central,2014-09-19,15,Fri,Sep,not,not,none
2064,Flinders Street Station Underpass,2014-09-19,16,Fri,Sep,not,not,none
2792,Melbourne Central,2014-09-19,16,Fri,Sep,not,not,none
2313,Flinders Street Station Underpass,2014-09-19,17,Fri,Sep,not,not,none
3187,Melbourne Central,2014-09-19,17,Fri,Sep,not,not,none
1551,Flinders Street Station Underpass,2014-09-19,18,Fri,Sep,not,not,none
2992,Melbourne Central,2014-09-19,18,Fri,Sep,not,not,none
1109,Flinders Street Station Underpass,2014-09-19,19,Fri,Sep,not,not,none
2704,Melbourne Central,2014-09-19,19,Fri,Sep,not,not,none
1008,Flinders Street Station Underpass,2014-09-19,20,Fri,Sep,not,not,none
2723,Melbourne Central,2014-09-19,20,Fri,Sep,not,not,none
815,Flinders Street Station Underpass,2014-09-19,21,Fri,Sep,not,not,none
2188,Melbourne Central,2014-09-19,21,Fri,Sep,not,not,none
693,Flinders Street Station Underpass,2014-09-19,22,Fri,Sep,not,not,none
1884,Melbourne Central,2014-09-19,22,Fri,Sep,not,not,none
543,Flinders Street Station Underpass,2014-09-19,23,Fri,Sep,not,not,none
1393,Melbourne Central,2014-09-19,23,Fri,Sep,not,not,none
295,Flinders Street Station Underpass,2014-09-20,0,Sat,Sep,not,not,none
744,Melbourne Central,2014-09-20,0,Sat,Sep,not,not,none
150,Flinders Street Station Underpass,2014-09-20,1,Sat,Sep,not,not,none
468,Melbourne Central,2014-09-20,1,Sat,Sep,not,not,none
83,Flinders Street Station Underpass,2014-09-20,2,Sat,Sep,not,not,none
338,Melbourne Central,2014-09-20,2,Sat,Sep,not,not,none
78,Flinders Street Station Underpass,2014-09-20,3,Sat,Sep,not,not,none
228,Melbourne Central,2014-09-20,3,Sat,Sep,not,not,none
69,Flinders Street Station Underpass,2014-09-20,4,Sat,Sep,not,not,none
88,Melbourne Central,2014-09-20,4,Sat,Sep,not,not,none
60,Flinders Street Station Underpass,2014-09-20,5,Sat,Sep,not,not,none
69,Melbourne Central,2014-09-20,5,Sat,Sep,not,not,none
141,Flinders Street Station Underpass,2014-09-20,6,Sat,Sep,not,not,none
143,Melbourne Central,2014-09-20,6,Sat,Sep,not,not,none
271,Flinders Street Station Underpass,2014-09-20,7,Sat,Sep,not,not,none
323,Melbourne Central,2014-09-20,7,Sat,Sep,not,not,none
454,Flinders Street Station Underpass,2014-09-20,8,Sat,Sep,not,not,none
488,Melbourne Central,2014-09-20,8,Sat,Sep,not,not,none
820,Flinders Street Station Underpass,2014-09-20,9,Sat,Sep,not,not,none
944,Melbourne Central,2014-09-20,9,Sat,Sep,not,not,none
1073,Flinders Street Station Underpass,2014-09-20,10,Sat,Sep,not,not,none
1231,Melbourne Central,2014-09-20,10,Sat,Sep,not,not,none
1300,Flinders Street Station Underpass,2014-09-20,11,Sat,Sep,not,not,none
1884,Melbourne Central,2014-09-20,11,Sat,Sep,not,not,none
1509,Flinders Street Station Underpass,2014-09-20,12,Sat,Sep,not,not,none
2629,Melbourne Central,2014-09-20,12,Sat,Sep,not,not,none
1522,Flinders Street Station Underpass,2014-09-20,13,Sat,Sep,not,not,none
2770,Melbourne Central,2014-09-20,13,Sat,Sep,not,not,none
1646,Flinders Street Station Underpass,2014-09-20,14,Sat,Sep,not,not,none
2801,Melbourne Central,2014-09-20,14,Sat,Sep,not,not,none
1679,Flinders Street Station Underpass,2014-09-20,15,Sat,Sep,not,not,none
2701,Melbourne Central,2014-09-20,15,Sat,Sep,not,not,none
1560,Flinders Street Station Underpass,2014-09-20,16,Sat,Sep,not,not,none
2719,Melbourne Central,2014-09-20,16,Sat,Sep,not,not,none
1370,Flinders Street Station Underpass,2014-09-20,17,Sat,Sep,not,not,none
2477,Melbourne Central,2014-09-20,17,Sat,Sep,not,not,none
1266,Flinders Street Station Underpass,2014-09-20,18,Sat,Sep,not,not,none
2585,Melbourne Central,2014-09-20,18,Sat,Sep,not,not,none
1181,Flinders Street Station Underpass,2014-09-20,19,Sat,Sep,not,not,none
2673,Melbourne Central,2014-09-20,19,Sat,Sep,not,not,none
957,Flinders Street Station Underpass,2014-09-20,20,Sat,Sep,not,not,none
2520,Melbourne Central,2014-09-20,20,Sat,Sep,not,not,none
835,Flinders Street Station Underpass,2014-09-20,21,Sat,Sep,not,not,none
2124,Melbourne Central,2014-09-20,21,Sat,Sep,not,not,none
793,Flinders Street Station Underpass,2014-09-20,22,Sat,Sep,not,not,none
1706,Melbourne Central,2014-09-20,22,Sat,Sep,not,not,none
594,Flinders Street Station Underpass,2014-09-20,23,Sat,Sep,not,not,none
1207,Melbourne Central,2014-09-20,23,Sat,Sep,not,not,none
412,Flinders Street Station Underpass,2014-09-21,0,Sun,Sep,not,not,none
863,Melbourne Central,2014-09-21,0,Sun,Sep,not,not,none
225,Flinders Street Station Underpass,2014-09-21,1,Sun,Sep,not,not,none
553,Melbourne Central,2014-09-21,1,Sun,Sep,not,not,none
205,Flinders Street Station Underpass,2014-09-21,2,Sun,Sep,not,not,none
419,Melbourne Central,2014-09-21,2,Sun,Sep,not,not,none
116,Flinders Street Station Underpass,2014-09-21,3,Sun,Sep,not,not,none
229,Melbourne Central,2014-09-21,3,Sun,Sep,not,not,none
78,Flinders Street Station Underpass,2014-09-21,4,Sun,Sep,not,not,none
109,Melbourne Central,2014-09-21,4,Sun,Sep,not,not,none
41,Flinders Street Station Underpass,2014-09-21,5,Sun,Sep,not,not,none
84,Melbourne Central,2014-09-21,5,Sun,Sep,not,not,none
71,Flinders Street Station Underpass,2014-09-21,6,Sun,Sep,not,not,none
107,Melbourne Central,2014-09-21,6,Sun,Sep,not,not,none
166,Flinders Street Station Underpass,2014-09-21,7,Sun,Sep,not,not,none
234,Melbourne Central,2014-09-21,7,Sun,Sep,not,not,none
404,Flinders Street Station Underpass,2014-09-21,8,Sun,Sep,not,not,none
512,Melbourne Central,2014-09-21,8,Sun,Sep,not,not,none
762,Flinders Street Station Underpass,2014-09-21,9,Sun,Sep,not,not,none
869,Melbourne Central,2014-09-21,9,Sun,Sep,not,not,none
941,Flinders Street Station Underpass,2014-09-21,10,Sun,Sep,not,not,none
1887,Melbourne Central,2014-09-21,10,Sun,Sep,not,not,none
1221,Flinders Street Station Underpass,2014-09-21,11,Sun,Sep,not,not,none
3075,Melbourne Central,2014-09-21,11,Sun,Sep,not,not,none
1389,Flinders Street Station Underpass,2014-09-21,12,Sun,Sep,not,not,none
2616,Melbourne Central,2014-09-21,12,Sun,Sep,not,not,none
1407,Flinders Street Station Underpass,2014-09-21,13,Sun,Sep,not,not,none
2569,Melbourne Central,2014-09-21,13,Sun,Sep,not,not,none
1314,Flinders Street Station Underpass,2014-09-21,14,Sun,Sep,not,not,none
2400,Melbourne Central,2014-09-21,14,Sun,Sep,not,not,none
1485,Flinders Street Station Underpass,2014-09-21,15,Sun,Sep,not,not,none
2386,Melbourne Central,2014-09-21,15,Sun,Sep,not,not,none
1329,Flinders Street Station Underpass,2014-09-21,16,Sun,Sep,not,not,none
2317,Melbourne Central,2014-09-21,16,Sun,Sep,not,not,none
1181,Flinders Street Station Underpass,2014-09-21,17,Sun,Sep,not,not,none
2385,Melbourne Central,2014-09-21,17,Sun,Sep,not,not,none
924,Flinders Street Station Underpass,2014-09-21,18,Sun,Sep,not,not,none
2094,Melbourne Central,2014-09-21,18,Sun,Sep,not,not,none
666,Flinders Street Station Underpass,2014-09-21,19,Sun,Sep,not,not,none
1932,Melbourne Central,2014-09-21,19,Sun,Sep,not,not,none
581,Flinders Street Station Underpass,2014-09-21,20,Sun,Sep,not,not,none
1525,Melbourne Central,2014-09-21,20,Sun,Sep,not,not,none
406,Flinders Street Station Underpass,2014-09-21,21,Sun,Sep,not,not,none
1081,Melbourne Central,2014-09-21,21,Sun,Sep,not,not,none
304,Flinders Street Station Underpass,2014-09-21,22,Sun,Sep,not,not,none
722,Melbourne Central,2014-09-21,22,Sun,Sep,not,not,none
161,Flinders Street Station Underpass,2014-09-21,23,Sun,Sep,not,not,none
419,Melbourne Central,2014-09-21,23,Sun,Sep,not,not,none
63,Flinders Street Station Underpass,2014-09-22,0,Mon,Sep,not,cold,none
208,Melbourne Central,2014-09-22,0,Mon,Sep,not,cold,none
26,Flinders Street Station Underpass,2014-09-22,1,Mon,Sep,not,cold,none
60,Melbourne Central,2014-09-22,1,Mon,Sep,not,cold,none
18,Flinders Street Station Underpass,2014-09-22,2,Mon,Sep,not,cold,none
48,Melbourne Central,2014-09-22,2,Mon,Sep,not,cold,none
20,Flinders Street Station Underpass,2014-09-22,3,Mon,Sep,not,cold,none
32,Melbourne Central,2014-09-22,3,Mon,Sep,not,cold,none
37,Flinders Street Station Underpass,2014-09-22,4,Mon,Sep,not,cold,none
40,Melbourne Central,2014-09-22,4,Mon,Sep,not,cold,none
186,Flinders Street Station Underpass,2014-09-22,5,Mon,Sep,not,cold,none
86,Melbourne Central,2014-09-22,5,Mon,Sep,not,cold,none
573,Flinders Street Station Underpass,2014-09-22,6,Mon,Sep,not,cold,none
222,Melbourne Central,2014-09-22,6,Mon,Sep,not,cold,none
1383,Flinders Street Station Underpass,2014-09-22,7,Mon,Sep,not,cold,none
676,Melbourne Central,2014-09-22,7,Mon,Sep,not,cold,none
2022,Flinders Street Station Underpass,2014-09-22,8,Mon,Sep,not,cold,none
962,Melbourne Central,2014-09-22,8,Mon,Sep,not,cold,none
1084,Flinders Street Station Underpass,2014-09-22,9,Mon,Sep,not,cold,none
1031,Melbourne Central,2014-09-22,9,Mon,Sep,not,cold,none
990,Flinders Street Station Underpass,2014-09-22,10,Mon,Sep,not,cold,none
1468,Melbourne Central,2014-09-22,10,Mon,Sep,not,cold,none
1264,Flinders Street Station Underpass,2014-09-22,11,Mon,Sep,not,cold,none
2306,Melbourne Central,2014-09-22,11,Mon,Sep,not,cold,none
2239,Flinders Street Station Underpass,2014-09-22,12,Mon,Sep,not,cold,none
3285,Melbourne Central,2014-09-22,12,Mon,Sep,not,cold,none
1852,Flinders Street Station Underpass,2014-09-22,13,Mon,Sep,not,cold,none
3101,Melbourne Central,2014-09-22,13,Mon,Sep,not,cold,none
1529,Flinders Street Station Underpass,2014-09-22,14,Mon,Sep,not,cold,none
2722,Melbourne Central,2014-09-22,14,Mon,Sep,not,cold,none
1476,Flinders Street Station Underpass,2014-09-22,15,Mon,Sep,not,cold,none
2864,Melbourne Central,2014-09-22,15,Mon,Sep,not,cold,none
1940,Flinders Street Station Underpass,2014-09-22,16,Mon,Sep,not,cold,none
2692,Melbourne Central,2014-09-22,16,Mon,Sep,not,cold,none
2376,Flinders Street Station Underpass,2014-09-22,17,Mon,Sep,not,cold,none
2737,Melbourne Central,2014-09-22,17,Mon,Sep,not,cold,none
1397,Flinders Street Station Underpass,2014-09-22,18,Mon,Sep,not,cold,none
2448,Melbourne Central,2014-09-22,18,Mon,Sep,not,cold,none
931,Flinders Street Station Underpass,2014-09-22,19,Mon,Sep,not,cold,none
2206,Melbourne Central,2014-09-22,19,Mon,Sep,not,cold,none
750,Flinders Street Station Underpass,2014-09-22,20,Mon,Sep,not,cold,none
1757,Melbourne Central,2014-09-22,20,Mon,Sep,not,cold,none
572,Flinders Street Station Underpass,2014-09-22,21,Mon,Sep,not,cold,none
1173,Melbourne Central,2014-09-22,21,Mon,Sep,not,cold,none
290,Flinders Street Station Underpass,2014-09-22,22,Mon,Sep,not,cold,none
